170473,36.400833,47.113333,2017-06-10 13:08:30.04,null,-1,تکاب,false,5991,آذربايجان غربي,Azarbayejan Gharbi,-1,Takab
182408,36.490572,51.140948,2017-05-30 12:02:21.857,null,-1,کلاردشت,false,46661,مازندران,Mazandaran,-1,Kelarsadht
205034,32.9925,47.419722,2017-06-03 22:26:36.713,null,-1,آبدانان,false,6971,ايلام,Ilam,-1,Abdanan
210632,31.94,51.647778,2017-06-14 09:35:40.05,null,-1,دهاقان,false,8641,اصفهان,Esfehan,-1,Dehaghan
214023,30.114167,51.521667,2017-05-25 11:04:42.65,null,-1,نورآباد,false,6831,لرستان,Lorestan,-1,noorabad
215280,33.153611,47.713611,2017-06-19 09:47:24.817,null,-1,پلدختر,false,6851,لرستان,Lorestan,-1,Poldokhtar
222536,30.236389,49.711944,2017-05-27 07:54:46.92,null,-1,هنديجان,false,63591,خوزستان,Khozestan,-1,Hendijan
225901,30.1182632,50.2261227,2017-06-20 11:10:24.777,null,-1,بندر ديلم,false,75361,بوشهر,Booshehr,-1,Bandardeilam
230101,29.874167,52.8025,2017-06-25 09:01:54.703,null,-1,مرودشت,false,7371,فارس,Fars,-1,Marvdasht
231182,27.8370437,52.0645473,2017-06-15 12:58:45.83,null,-1,بندرکنگان,false,75571,بوشهر,Booshehr,-1,Bandar
235143,29.4850089,57.6439048,2017-06-23 11:23:03.78,null,-1,کنگاور-كرمانشاه,false,6741,كرمانشاه,Kermanshah,-1,Kangavar
283221,36.6459174,51.406979,2017-05-29 09:07:21.423,null,-1,چالوس,false,4661,مازندران,Mazandaran,-1,Chaloos
283860,28.216667,61.2,2017-06-12 08:08:14.54,null,-1,خاش,false,9891,سيستان و بلوچستان,Sistan & baloochestan,-1,Khash
284781,32.694167,47.267778,2017-06-22 17:49:33.6,null,-1,دهلران,false,6981,ايلام,Ilam,-1,Dehloran
285001,36.727222,53.808889,2017-06-27 09:01:42.55,null,-1,گلوگاه-مازندران,false,4861,مازندران,Mazandaran,-1,Galoogah
286191,34.7825,48.118611,2017-06-19 07:05:22.41,null,-1,اسدآباد,false,6541,همدان,Hamedan,-1,Asadabad
286896,36.709747,51.20048,2017-06-20 12:17:24.237,null,-1,سلمانشهر,false,4671,مازندران,Mazandaran,-1,Salmanshahr
287900,30.812778,56.563889,2017-05-31 07:50:36.34,null,-1,زرند,false,7761,كرمان,Kerman,-1,Zarand
287909,36.650833,53.299167,2017-06-03 07:07:45.67,null,-1,نکا,false,4841,مازندران,Mazandaran,-1,Neka
287970,34.7120892,46.6512998,2017-06-01 10:18:20.293,null,-1,روانسر,false,67961,كرمانشاه,Kermanshah,-1,Rvansar
288618,29.233056,56.602222,2017-06-03 10:04:39.66,null,-1,بافت,false,7851,كرمان,Kerman,-1,Baft
290938,36.3548841,59.4383955,2017-06-19 08:11:36.51,null,-1,شانديز,false,93561,خراسان رضوي,Khorasan razavi,-1,Shandiz
294740,27.146667,57.08,2017-05-29 05:53:41.787,null,-1,ميناب,false,7981,هرمزگان,Hormozgan,-1,Minab
294755,36.545,61.157778,2017-05-29 08:11:34.013,null,-1,سرخس,false,9381,خراسان رضوي,Khorasan razavi,-1,Sarakhs
294828,33.2729171,52.1985314,2017-06-03 09:36:59.503,null,-1,طالقان,false,33691,البرز,Alborz,-1,Taleghan
294864,26.4184719,60.2110752,2017-05-31 13:11:42.093,null,-1,نيکشهر,false,9991,سيستان و بلوچستان,Sistan & baloochestan,-1,Nikshahr
295048,35.577864,53.37932,2017-05-31 09:39:49.6,null,-1,بسطام-سمنان,false,3641,سمنان,Semnan,-1,Bastam
295111,28.309167,55.901667,2017-06-01 07:30:18.05,null,-1,حاجي آباد-هرمزگان,false,79391,هرمزگان,Hormozgan,-1,Hajiabad
295305,26.630833,61.256389,2017-06-05 11:00:12.77,null,-1,سرباز,false,9931,سيستان و بلوچستان,Sistan & baloochestan,-1,Sarbaz
296594,37.076389,57.51,2017-06-08 16:29:26.34,null,-1,اسفراين,false,9661,خراسان شمالي,Khorasan shomali,-1,Esfarayen
297153,25.643889,57.774444,2017-06-12 09:24:03.33,null,-1,بندرجاسک,false,79791,هرمزگان,Hormozgan,-1,Jask
297237,31.612778,55.410556,2017-06-12 09:16:42.71,null,-1,بافق,false,8971,يزد,Yazd,-1,Bafegh
299428,26.952222,55.585,2017-06-22 07:23:10.663,null,-1,خمير,false,7931,هرمزگان,Hormozgan,-1,Bandarkhamir
299453,35.577864,53.37932,2017-06-24 09:20:20.87,null,-1,اميريه-سمنان,false,3681,سمنان,Semnan,-1,Amiriye
304769,35.043333,46.356389,2017-06-12 11:14:23.007,null,-1,پاوه,false,6791,كرمانشاه,Kermanshah,-1,Paveh
306094,34.806667,46.488611,2017-06-08 11:37:15.23,null,-1,جوانرود,false,67981,كرمانشاه,Kermanshah,-1,Javanmard
306267,39.3567775,47.9490765,2017-06-19 07:09:44.043,null,-1,بيله سوار,false,5671,اردبيل,Ardebil,-1,Bilehsavar
307842,37.228889,55.374722,2017-06-19 09:58:43.083,null,-1,مينو دشت,false,4981,گلستان,Golestan,-1,Minoodasht
308594,35.766944,50.057778,2017-06-01 08:14:30.063,null,-1,بوئين زهرا,false,3451,قزوين,Gazvin,-1,Boinzahra
311657,37.550675,49.1409801,2017-06-24 08:35:54.143,null,-1,رضوانشهر-گيلان,false,43841,گيلان,Gilan,-1,Rezvanshahr
312107,31.541944,60.036389,2017-06-29 07:00:30.117,null,-1,نهبندان,false,9751,خراسان جنوبي,Khorasan jonobi,-1,Nehbandan
313740,35.386667,49.033889,2017-06-09 11:57:55.677,null,-1,رزن,false,65681,همدان,Hamedan,-1,Razan
316421,38.4894305,47.0683575,2017-06-21 12:59:58.143,null,-1,اهرم,false,7551,بوشهر,Booshehr,-1,Ahrom
324241,39.0372267,47.9277021,2017-06-22 15:23:42.02,null,-1,گرمي ,false,5651,اردبيل,Ardebil,-1,Germi
326775,32.735278,59.466667,2017-05-29 09:14:53.583,null,-1,خشکبيجار,false,43391,گيلان,Gilan,-1,Khoshkebijar
327013,27.199167,54.366667,2017-06-03 07:28:05.347,null,-1,بستک,false,7961,هرمزگان,Hormozgan,-1,Bastak
328825,25.8797106,55.0328017,2017-06-13 08:29:55.597,null,-1,ابوموسي,false,79591,هرمزگان,Hormozgan,-1,Aboomosa
329623,38.869444,47.035556,2017-05-25 11:23:29.76,null,-1,کليبر,false,5461,آذربايجان شرقي,Azarbayejan sharghi,-1,Kalibar
331344,34.2719149,47.6046183,2017-05-26 10:13:49.193,null,-1,هرسين,false,6731,كرمانشاه,Kermanshah,-1,Harsin
333799,31.265556,56.805556,2017-06-25 08:34:41.88,null,-1,راور,false,7651,كرمان,Kerman,-1,Ravar
333876,37.85,46.833333,2017-06-27 17:51:11.25,null,-1,بستان آباد,false,5491,آذربايجان شرقي,Azarbayejan sharghi,-1,Bostanabad
337964,37.152778,49.870833,2017-06-15 07:01:37.203,null,-1,سياهکل,false,4431,گيلان,Gilan,-1,Siyahkal
339999,36.641111,52.9125,2017-06-15 12:13:15.473,null,-1,جويبار,false,4771,مازندران,Mazandaran,-1,Jooybar
342154,36.95,56.38,2017-05-29 19:01:43.807,null,-1,جاجرم,false,9441,خراسان شمالي,Khorasan shomali,-1,Jajarm
343782,33.8639888,48.2642387,2017-06-18 09:42:02.087,null,-1,الشتر,false,6891,لرستان,Lorestan,-1,Alashtar
343923,33.122222,46.164722,2017-06-22 15:34:35.843,null,-1,مهران,false,6991,ايلام,Ilam,-1,Mehran
344016,27.827778,52.326944,2017-06-03 07:31:07.757,null,-1,جم,false,75581,بوشهر,Booshehr,-1,Jam
348420,32.3947206,51.5965328,2017-06-03 13:08:07.3,null,-1,باغ ملک-خوزستان,false,63951,خوزستان,Khozestan,-1,Baghmalek
349119,29.126667,54.042222,2017-06-10 10:05:41.813,null,-1,استهبان,false,7451,فارس,Fars,-1,Estahban
353739,27.891389,53.434444,2017-06-15 13:42:36.85,null,-1,خنج,false,74431,فارس,Fars,-1,Khanj
355752,29.9125,53.308611,2017-06-10 08:23:44.383,null,-1,ارسنجان,false,73761,فارس,Fars,-1,Arsanjan
361009,35.577864,53.37932,2017-06-08 10:51:08.017,null,-1,ميامي-سمنان,false,3631,سمنان,Semnan,-1,Miyami
361182,37.3621185,49.1314769,2017-05-24 13:59:37.417,null,-1,ماسال,false,4381,گيلان,Gilan,-1,Masal
362350,35.706944,59.85,2017-06-02 11:04:07.47,null,-1,فريمان,false,9391,خراسان رضوي,Khorasan razavi,-1,Fariman
363650,34.7607999,48.3988186,2017-06-03 07:49:57.55,null,-1,صالح آباد-همدان,false,65361,همدان,Hamedan,-1,Salehabad
363912,34.974722,59.623611,2017-06-06 08:45:44.407,null,-1,رشتخوار,false,9541,خراسان رضوي,Khorasan razavi,-1,Rashtkhar
364326,37.223889,49.3125,2017-06-12 07:05:12.29,null,-1,فومن,false,4351,گيلان,Gilan,-1,Fooman
364339,32.31,54.0175,2017-06-12 06:57:21.647,null,-1,اردکان-فارس,false,7361,فارس,Fars,-1,Ardakan
370874,35.5778,51.461973,2017-06-03 07:14:40.34,null,-1,زرين آباد,false,4531,زنجان,Zanjan,-1,Zarinabad
377327,35.5778,51.461973,2017-06-22 15:08:15.177,null,-1,قصرشيرين,false,6781,كرمانشاه,Kermanshah,-1,Shiringhasr
377702,35.5778,51.461973,2017-06-24 10:01:21.633,null,-1,اسفرورين,false,34561,قزوين,Gazvin,-1,Asfaroorin
378273,37.380833,55.491667,2017-06-14 13:29:29.78,null,-1,کلاله,false,4991,گلستان,Golestan,-1,Klaleh
392084,36.203056,49.186944,2017-05-28 07:13:14.397,null,-1,خرمدره,false,4571,زنجان,Zanjan,-1,Khoramdareh
395037,37.013889,54.455,2017-06-13 08:45:17.057,null,-1,آق قلا,false,4931,گلستان,Golestan,-1,Aghghala
407829,36.774965,53.9461749,2017-06-12 10:23:40.85,null,-1,بندر گز,false,4871,گلستان,Golestan,-1,Bandargaz
408370,34.691944,50.013056,2017-06-17 10:08:50.063,null,-1,تفرش,false,3951,مركزي,Markazi,-1,Tafresh
413172,37.618889,48.525833,2017-06-18 13:49:14.717,null,-1,خلخال,false,5681,اردبيل,Ardebil,-1,Khalkhal
427009,39.0649837,44.3844679,2017-06-10 07:41:20.78,null,-1,سيه چشمه(چالدران),false,58716,آذربايجان غربي,Azarbayejan Gharbi,-1,siahcheshme
436894,37.444444,59.108056,2017-06-03 10:14:19.093,null,-1,درگز,false,9491,خراسان رضوي,Khorasan razavi,-1,Dargaz
439305,34.521944,50.006111,2017-06-18 10:24:23.99,null,-1,آشتيان,false,3961,مركزي,Markazi,-1,Ashtiyan
441432,37.231111,58.218889,2017-05-25 07:19:01.26,null,-1,فاروج,false,9481,خراسان شمالي,Khorasan shomali,-1,Farooj
441558,37.0916334,50.1869377,2017-05-30 09:15:57.52,null,-1,املش,false,44951,گيلان,Gilan,-1,Amlash
448698,27.9467603,57.7062572,2017-06-25 12:13:41.65,null,-1,کهنوج,false,7881,كرمان,Kerman,-1,Kohnooj
468108,35.1678934,47.8038272,2017-06-15 07:01:50.82,null,-1,قروه درجزين,false,65691,همدان,Hamedan,-1,Gharoo
473383,34.198333,58.544444,2017-05-25 08:38:48.49,null,-1,کلات,false,9371,خراسان رضوي,Khorasan razavi,-1,Klat
558992,33.139722,47.376111,2017-06-24 15:23:25.913,null,-1,دره شهر,false,6961,ايلام,Ilam,-1,Darehshahr
582884,38.426944,48.483889,2017-06-18 07:11:47.65,null,-1,نمين,false,5631,اردبيل,Ardebil,-1,Namin
591033,38.246627,47.116762,2017-05-30 08:13:10.317,null,-1,هريس,false,5391,آذربايجان شرقي,Azarbayejan sharghi,-1,Heris
591073,27.5559931,52.8847205,2017-05-31 14:14:24.2,null,-1,مهربان,false,54761,آذربايجان شرقي,Azarbayejan sharghi,-1,Mehraban
606620,37.477778,47.050833,2017-06-12 09:45:27.717,null,-1,هشترود,false,5571,آذربايجان شرقي,Azarbayejan sharghi,-1,Hashtrood
672033,32.251389,48.816111,2017-06-28 11:29:06.793,null,-1,گتوند,false,64551,خوزستان,Khozestan,-1,Gatvand
729637,35.255833,58.286389,2017-06-06 14:34:42.093,null,-1,خليل آباد,false,96771,خراسان رضوي,Khorasan razavi,-1,Khalilabad
733725,34.516389,58.184444,2017-05-31 13:40:50.32,null,-1,بجستان,false,96981,خراسان رضوي,Khorasan razavi,-1,Bajestan
749201,33.860278,58.521667,2017-06-02 19:15:59.85,null,-1,سرايان,false,97771,خراسان جنوبي,Khorasan jonobi,-1,sarayan
749379,30.893889,61.680278,2017-06-13 06:43:17.277,null,-1,زهک,false,9871,سيستان و بلوچستان,Sistan & baloochestan,-1,Zehak
816567,25.360278,60.399444,2017-06-12 07:58:02.24,null,-1,کنارک,false,9981,سيستان و بلوچستان,Sistan & baloochestan,-1,Kenarak
1001918,35.913889,47.023889,2017-06-15 09:07:43.053,null,-1,ديواندره,false,6641,كردستان,Kordestan,-1,Divandareh
1195210,27.5559931,52.8847205,2017-06-15 06:29:21.72,null,-1,مهر-فارس,false,74451,فارس,Fars,-1,Mehr
1271908,37.016111,55.141111,2017-05-28 09:11:02.04,null,-1,راميان,false,4951,گلستان,Golestan,-1,Ramian
1523257,38.034722,47.998611,2017-06-01 12:50:24.83,null,-1,نير-اردبيل,false,5641,اردبيل,Ardebil,-1,Nayer
1343556,32.325022,50.86491,2017-06-01 12:50:24.83,null,-1,شهرکرد,false,5656,چهارمحال و بختیاری,Chararmahal & bakhtiyari,-1,Shahr kord
